[2023-01-27T11:18:22.801] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T11:24:50.811] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T11:25:39.748] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T11:25:47.416] [INFO] INFO - Ruta GET - "localhost:8080/api/productos" accedida - Email: pepe@gmail.com - User: Pepe
[2023-01-27T11:26:03.546] [INFO] INFO - Ruta GET - "localhost:8080/api/productos" accedida - Email: pepe@gmail.com - User: Pepe
[2023-01-27T11:26:28.994] [INFO] INFO - Ruta GET - "localhost:8080/api/productos" accedida - Email: pepe@gmail.com - User: Pepe
[2023-01-27T11:40:03.361] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T11:40:32.836] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T11:42:00.417] [INFO] INFO - Ruta GET - "localhost:8080/api/productos" accedida - Email: pepe@gmail.com - User: Pepe
[2023-01-27T11:42:32.575] [INFO] INFO - Ruta GET - "localhost:8080/api/productos" accedida - Email: pepe@gmail.com - User: Pepe
[2023-01-27T11:42:47.199] [INFO] INFO - Ruta GET - "localhost:8080/api/productos" accedida - Email: pepe@gmail.com - User: Pepe
[2023-01-27T11:42:52.168] [INFO] INFO - Ruta GET - "localhost:8080/api/productos" accedida - Email: pepe@gmail.com - User: Pepe
[2023-01-27T11:46:28.473] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T11:47:39.249] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T11:48:58.308] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:25:45.052] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:26:26.298] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:26:54.969] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:29:00.165] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:31:03.802] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:32:24.887] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:37:00.589] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:37:09.362] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:39:08.598] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:40:46.904] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:42:28.999] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:42:43.283] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:43:20.601] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:45:07.143] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:45:43.825] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:45:54.142] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:55:12.771] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:55:19.857] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T13:55:53.248] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T14:20:11.213] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T15:02:14.363] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T15:02:36.774] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T17:30:52.902] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-27T17:36:42.445] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-30T09:11:28.911] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-30T09:30:52.153] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: asas@asas.com - User: ASASAS registrado.
[2023-01-30T09:32:26.303] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-30T11:16:03.685] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-30T11:17:14.525] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-30T12:04:12.876] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe logueado.
[2023-01-30T14:34:13.275] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: llll@asas.com - User: ajshaksj registrado.
[2023-01-30T14:34:35.853] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: popopo@asas.com - User: sdjhgsdjh registrado.
[2023-01-30T14:40:58.928] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: nnb@aasas.com - User: jkahsjkas registrado.
[2023-01-30T14:45:24.092] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro registrado.
[2023-01-30T14:46:56.885] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro registrado.
[2023-01-30T14:49:00.931] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro registrado.
[2023-01-30T14:51:18.880] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T14:53:57.994] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T14:55:12.401] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T14:56:27.041] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T14:57:31.965] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T14:58:48.284] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T14:59:29.831] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T15:00:47.711] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T15:01:54.990] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T15:04:18.902] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T15:04:57.610] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T15:05:41.207] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T15:06:01.076] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T15:06:19.482] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T15:06:59.331] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T15:08:05.865] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T15:09:34.122] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T15:11:35.751] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T15:15:36.448] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T15:16:05.772] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T15:16:47.568] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T16:22:09.408] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: jason@gmail.com - User: Jason Voorhes registrado.
[2023-01-30T16:24:14.738] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: lolo@asas.com - User: Lolo registrado.
[2023-01-30T17:49:31.285] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro registrado.
[2023-01-30T17:49:52.250] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T17:50:00.683] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T17:58:00.960] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T17:59:27.406] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T18:01:23.757] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T18:09:41.970] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T18:10:16.933] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T18:11:45.504] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-30T18:24:07.121] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:09:29.141] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:10:26.624] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:22:37.969] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:24:23.730] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:25:43.496] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:31:43.494] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:32:33.637] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:33:32.257] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:34:37.348] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
[2023-01-31T09:35:51.084] [INFO] INFO - Ruta POST - "localhost:8080" accedida - Email: pepe@gmail.com - User: Pepe Castro logueado.
